datetime,access1-0_rcp45_r1i1p1,access1-0_rcp85_r1i1p1,bcc-csm1-1-m_rcp45_r1i1p1,bcc-csm1-1-m_rcp85_r1i1p1,bcc-csm1-1_rcp26_r1i1p1,bcc-csm1-1_rcp45_r1i1p1,bcc-csm1-1_rcp60_r1i1p1,bcc-csm1-1_rcp85_r1i1p1,canesm2_rcp26_r1i1p1,canesm2_rcp45_r1i1p1,canesm2_rcp85_r1i1p1,ccsm4_rcp26_r1i1p1,ccsm4_rcp45_r1i1p1,ccsm4_rcp60_r1i1p1,ccsm4_rcp85_r1i1p1,cesm1-bgc_rcp45_r1i1p1,cesm1-bgc_rcp85_r1i1p1,cesm1-cam5_rcp26_r1i1p1,cesm1-cam5_rcp45_r1i1p1,cesm1-cam5_rcp60_r1i1p1,cesm1-cam5_rcp85_r1i1p1,cmcc-cm_rcp45_r1i1p1,cmcc-cm_rcp85_r1i1p1,cnrm-cm5_rcp45_r1i1p1,cnrm-cm5_rcp85_r1i1p1,csiro-mk3-6-0_rcp26_r1i1p1,csiro-mk3-6-0_rcp45_r1i1p1,csiro-mk3-6-0_rcp60_r1i1p1,csiro-mk3-6-0_rcp85_r1i1p1,fgoals-g2_rcp26_r1i1p1,fgoals-g2_rcp45_r1i1p1,fgoals-g2_rcp85_r1i1p1,fio-esm_rcp26_r1i1p1,fio-esm_rcp45_r1i1p1,fio-esm_rcp60_r1i1p1,fio-esm_rcp85_r1i1p1,gfdl-cm3_rcp26_r1i1p1,gfdl-cm3_rcp45_r1i1p1,gfdl-cm3_rcp60_r1i1p1,gfdl-cm3_rcp85_r1i1p1,gfdl-esm2g_rcp26_r1i1p1,gfdl-esm2g_rcp45_r1i1p1,gfdl-esm2g_rcp60_r1i1p1,gfdl-esm2g_rcp85_r1i1p1,gfdl-esm2m_rcp26_r1i1p1,gfdl-esm2m_rcp45_r1i1p1,gfdl-esm2m_rcp60_r1i1p1,gfdl-esm2m_rcp85_r1i1p1,giss-e2-h-cc_rcp45_r1i1p1,giss-e2-r-cc_rcp45_r1i1p1,giss-e2-r_rcp26_r1i1p1,giss-e2-r_rcp45_r1i1p1,giss-e2-r_rcp60_r1i1p1,giss-e2-r_rcp85_r1i1p1,hadgem2-ao_rcp26_r1i1p1,hadgem2-ao_rcp45_r1i1p1,hadgem2-ao_rcp60_r1i1p1,hadgem2-ao_rcp85_r1i1p1,hadgem2-cc_rcp45_r1i1p1,hadgem2-cc_rcp85_r1i1p1,hadgem2-es_rcp26_r1i1p1,hadgem2-es_rcp45_r1i1p1,hadgem2-es_rcp60_r1i1p1,hadgem2-es_rcp85_r1i1p1,inmcm4_rcp45_r1i1p1,inmcm4_rcp85_r1i1p1,ipsl-cm5a-mr_rcp26_r1i1p1,ipsl-cm5a-mr_rcp45_r1i1p1,ipsl-cm5a-mr_rcp60_r1i1p1,ipsl-cm5a-mr_rcp85_r1i1p1,ipsl-cm5b-lr_rcp45_r1i1p1,ipsl-cm5b-lr_rcp85_r1i1p1,miroc5_rcp26_r1i1p1,miroc5_rcp45_r1i1p1,miroc5_rcp60_r1i1p1,miroc5_rcp85_r1i1p1,miroc-esm-chem_rcp26_r1i1p1,miroc-esm-chem_rcp45_r1i1p1,miroc-esm-chem_rcp60_r1i1p1,miroc-esm-chem_rcp85_r1i1p1,miroc-esm_rcp26_r1i1p1,miroc-esm_rcp45_r1i1p1,miroc-esm_rcp60_r1i1p1,miroc-esm_rcp85_r1i1p1,mpi-esm-lr_rcp26_r1i1p1,mpi-esm-lr_rcp45_r1i1p1,mpi-esm-lr_rcp85_r1i1p1,mpi-esm-mr_rcp26_r1i1p1,mpi-esm-mr_rcp45_r1i1p1,mpi-esm-mr_rcp85_r1i1p1,mri-cgcm3_rcp26_r1i1p1,mri-cgcm3_rcp45_r1i1p1,mri-cgcm3_rcp85_r1i1p1,noresm1-m_rcp26_r1i1p1,noresm1-m_rcp45_r1i1p1,noresm1-m_rcp60_r1i1p1,noresm1-m_rcp85_r1i1p1
2010-10-01,84.0802510981,127.472766727,406.931483612,103.617183297,614.371298139,114.589765096,123.421705577,176.101943505,425.02175135,314.211887074,76.7505321022,370.469890285,32.6773883747,72.4070874814,177.410637718,81.9604957297,181.715741843,81.4139502761,131.441493994,297.902935036,65.8159536082,368.931926651,116.058684102,836.98803826,635.475569178,145.800793143,71.1101750869,841.895582053,259.403345018,211.034518653,332.990201092,180.4944592,256.023589652,398.621374535,142.287014636,747.879846674,301.334320154,116.808297324,60.2325420473,275.755080527,86.2087932433,608.216170877,261.201797907,199.832429416,135.167801425,244.312541737,74.532376734,152.50857495,26.184475989,441.660891818,284.730485471,128.738617965,325.03148375,353.05955643,15.9492693946,797.46771436,262.561506996,388.408620834,285.042624313,227.832455815,98.728779999,137.98885266,68.5358478185,139.332237782,68.643589967,88.3983072892,389.96419769,678.349288114,271.383629295,142.758584884,69.7809321139,665.791218714,213.755404599,356.244832458,256.492859072,150.110221235,71.1966147561,196.054194711,84.4803172131,354.905553121,883.925234875,244.943523554,319.712647395,267.987946656,310.169017659,285.618862329,259.320138406,355.009427501,295.248654048,137.326036132,90.0856262946,197.162736858,108.764667585,214.207457491,132.31866424,239.472356622,289.042115216
2011-10-01,91.8912593494,705.451893027,629.593744394,296.217361485,112.331444439,208.988231053,31.9039139959,60.263623039,1031.08688752,112.221163447,478.435357872,118.474809718,129.191563419,323.213334993,83.3191932481,500.663265273,158.140581552,116.7825122,134.561057625,394.77601917,100.661037847,557.232316417,183.655834401,572.18207507,444.589407516,191.76628728,569.620481685,431.134452167,338.616039099,301.044733377,403.115959652,401.973539819,541.595225534,287.823411086,452.199390974,213.823378152,62.9189552659,376.736627465,537.229784219,327.08635978,73.4530312813,72.893434588,278.174102011,85.1454742368,277.444244161,131.511708869,175.967543505,40.0890048912,136.547107208,129.05022127,52.7737784235,425.379886887,247.316806195,135.66630721,65.1230874936,273.87697144,74.3866511144,314.664614346,142.102155133,46.5452230621,85.2225717573,157.381507173,181.085533579,306.746320145,213.742968235,181.375477381,230.415133496,490.69017438,219.961368225,31.1687602781,419.686948054,246.062221073,265.183794595,382.20594977,656.730484844,186.250849273,244.259305374,38.6058842325,591.083384129,602.044322953,135.663133656,85.4111998562,81.2410312681,367.050048969,82.2555568863,119.800859302,788.532177185,179.599993086,126.751695654,342.735668844,115.9909684,265.59994666,511.410822279,496.62781404,565.553096568,138.589943568,149.810598095
2012-10-01,211.740793032,48.6390742983,232.816244236,210.682908736,75.4084164019,95.4887601698,113.868575015,159.764826177,52.6568528039,285.288316875,59.6736395689,237.645996294,112.600145265,577.960303159,101.55284611,324.918187883,33.4571106875,348.384058917,108.262393206,123.200647726,52.3831337961,175.274637721,134.977626219,514.295304919,132.385626223,953.231462858,640.86041545,297.669916854,109.882611385,136.284336961,92.1813023241,115.953480796,226.048026066,200.334842638,312.698677159,67.4588626963,119.875219633,133.856608039,21.4347768234,235.746644231,76.2728527641,99.6336196669,131.748198125,45.407147031,420.766313341,127.203411356,283.030154895,247.07547727,125.876647722,177.545989784,278.590055729,148.098624544,188.482174889,639.704150989,587.51321554,63.0612693153,387.275761331,86.1558147309,44.6017189332,195.508006282,36.5965090293,454.757929813,144.511179922,143.170948519,79.553216395,307.774987911,730.662207034,801.815443278,363.459510132,238.73402935,327.580541597,85.1346643194,344.600012643,217.566604592,321.866855656,339.206141578,188.85956993,81.0883238304,216.53589385,60.880006509,236.750260758,189.053216211,220.132244257,130.325315483,70.6289453356,101.018161813,69.4148230236,286.410763154,357.652759728,325.569896972,215.386571538,240.090961579,328.169057299,173.28539475,158.842829485,220.068832687,125.187808054
2013-10-01,190.152912076,181.700092256,129.194915485,514.058478473,264.297599555,243.437592978,130.330670855,48.2413486791,81.900416391,366.903470457,105.724145277,139.301851005,648.115258413,182.325540189,1390.07688361,131.68169234,361.045625838,222.46768227,136.549546877,1178.35053025,309.357976339,364.325691948,102.793348587,530.876666875,356.278829152,84.1844825029,125.033851029,538.214101573,592.031443631,1401.61802739,95.8954709129,288.263225961,85.1166742368,287.405612739,288.99931191,181.194763331,653.141969148,187.21303109,77.6640990428,119.925917153,522.952442095,173.295014584,286.357506956,89.2075238167,632.849493149,82.968158538,89.4582940642,150.413355119,489.340045457,183.298234402,170.957196406,38.8995966287,29.3402974713,166.924422859,529.944931339,421.401500117,135.136601425,229.649652506,120.320925417,198.731741814,320.61566227,181.827788124,283.797996216,147.728191487,345.236270493,339.541725048,151.110188175,167.542373272,270.90676318,89.4664064609,448.038028998,174.16333855,86.6484296061,132.026340274,409.970419144,473.617645483,437.715430668,65.1743800555,301.542882137,110.399880806,25.7825255764,169.933229466,231.689493825,371.762716729,308.708944935,559.073671786,285.535576379,250.909368173,118.808846081,671.845526141,173.919629459,293.823748266,195.456971572,173.338293923,25.6747437584,451.533956264,306.98284907
2014-10-01,528.07755283,131.204072506,408.911305097,159.703398078,169.19008236,169.074743517,201.998955032,365.856177896,69.1046279828,482.503556212,307.433176342,50.9464461952,108.640839486,217.076845915,181.515193083,236.834617783,411.695305092,76.9345188787,477.937823989,255.227285521,194.950016201,148.995550162,352.410584531,77.4846742497,296.436693716,662.889916239,47.8220825641,61.0113916328,200.932779827,160.977738572,167.153533603,248.705454127,315.98762922,141.493427861,288.060376374,411.185751374,241.719966535,254.794254116,283.684164812,20.1168198008,608.389823769,291.707979674,188.706783153,100.002723799,473.827496723,231.871655808,515.429929711,346.343206028,91.9508626551,491.815099998,452.363999238,53.6234577609,121.631206407,345.663827517,209.271074028,159.449989814,655.174669971,332.752601093,71.5648461605,155.892297258,269.477672273,440.731675291,199.116892227,279.446439199,76.8446874739,229.715920274,245.458174793,160.444938573,265.655345007,92.1596824894,53.6220891659,235.822452495,188.255345138,416.742485249,52.8805486713,257.497348327,87.1575469607,531.28355613,214.012839309,104.800601476,176.581487306,242.088693807,42.8118941428,109.145434527,92.0535469524,144.371821244,331.102928368,553.857162704,326.954855648,264.67677972,62.5153585724,410.522399309,91.6794444737,152.943470817,187.508369932,804.715099471,427.107331512
2015-10-01,162.460601379,190.977103811,60.8436296496,505.170385926,140.237811334,261.601626006,43.4078875302,586.916805623,140.304733648,811.788077972,230.190029364,480.841109934,113.438975016,264.754016083,212.937202947,253.510551639,409.114214187,202.983173212,29.4122181323,34.860297462,34.1887536614,147.148660909,132.912455975,189.626637697,184.213764979,100.128713881,150.536171647,625.709751012,34.8094412637,165.946492283,334.660025883,402.776429074,180.313368291,242.603860748,68.177018067,393.535516693,103.83875685,298.622280489,173.353645989,227.169024411,1034.02875198,661.066927812,416.388832357,810.817228387,160.101361714,39.094710678,48.1113321504,178.207140196,235.070617786,43.0681982746,238.287450838,287.032482161,141.491345216,479.580514895,273.098796234,121.762611365,98.6447601645,98.1456990083,121.669646076,162.240297247,136.211444399,268.572931779,586.288818847,330.966128368,111.362617994,244.130439258,263.576468978,458.049579394,218.59279302,84.5177849816,439.094042236,302.737368085,307.201328408,670.424904656,119.893487401,99.3858841302,40.6723437332,230.420984736,445.786273629,313.353619307,209.5798013,152.942955114,243.135688847,145.817930333,315.408237485,385.60083902,110.955133697,357.943080389,91.4668560443,296.488739997,86.7966345646,379.201427461,203.328951724,40.2119602629,150.46367578,59.3490246934,553.914405679
2016-10-01,241.668495461,83.9949023379,166.994717074,137.463609686,544.946081727,543.72684206,472.939377716,63.6477420416,291.764052401,355.805116756,570.044765982,143.59941794,402.77876957,688.675833551,353.766108495,78.3719403639,88.7898643133,383.094683652,95.2854345503,16.2588693941,475.226260357,737.937122724,45.7994577741,217.560336824,232.45154341,200.535113712,137.891722082,906.878398473,189.959960011,169.389084012,327.759053994,85.7364494424,60.9299106412,219.26614178,232.78956655,189.441659185,304.569897008,218.454485583,309.198049066,454.775186011,186.072693902,63.248191629,204.740429407,443.407556278,226.812237635,1126.18484438,270.361189627,279.012832588,66.3714246816,158.393295601,162.314062537,225.293831026,486.768514883,115.187563442,428.012924899,190.25107406,158.947874112,444.460164541,38.0842710102,89.0768329078,179.882637714,471.584428958,107.008978332,85.9227568801,269.827278884,463.694161203,67.5929651754,131.756370026,237.917612822,804.904501124,364.994915088,250.569996272,209.733599647,112.265533695,240.278161579,34.9749024204,357.359860555,175.714531936,143.740601411,199.672561647,364.707034097,1024.94566439,246.442829337,286.151940014,80.8805155663,139.730022905,331.907543243,656.26111625,169.885824507,516.474881775,762.803879707,190.746426125,343.61700438,196.292330248,233.188383078,75.9587304506,126.668211357
2017-10-01,224.082842598,257.914710309,188.283966625,92.9446808352,62.5759734483,40.3898776179,56.0652098229,716.166187224,364.068217569,63.5850841904,254.310207836,59.6087800649,219.191821118,106.918551886,315.385784593,156.209474117,481.589136379,56.5932693262,403.017936511,235.884237619,26.6625520212,215.137685588,148.801566692,330.731820931,681.00676249,323.123206067,296.473982972,219.716746737,280.717169775,344.785149833,232.263212832,230.599497132,116.448654349,336.684951499,357.66838948,269.614630951,214.932495506,261.533930138,279.32909705,273.733070613,202.428753378,543.426980903,151.948541893,117.216336993,98.7781089246,173.893070782,238.874776457,187.368416213,43.051854473,30.3553189571,335.165553155,180.855966638,72.6626973983,209.406049234,292.346478847,15.3339173295,155.00876007,65.63242303,20.8593718657,122.735067562,45.0693024034,290.702597858,698.648230228,212.741097162,377.433956389,286.546254063,83.4993519255,28.4807602826,53.7324891657,834.159608513,60.4536395676,484.932118192,666.258147638,113.399761793,361.26386716,358.964250635,248.446016111,271.685017724,361.22003245,303.933897009,42.1064924911,388.167272074,144.553983228,592.779093217,94.0940626515,257.136693782,69.8606279815,154.336779905,363.605830793,42.3380230692,694.929995524,196.279060826,118.517295668,126.607596481,349.088072139,464.705909961,201.208581479
2018-10-01,236.220812825,253.232191309,435.424462077,203.251556683,350.80484569,266.168825998,255.037288827,101.817242804,147.103517108,228.566478954,185.499708779,63.833315595,61.0979899798,156.931556761,295.360204461,238.944634308,173.277084006,387.101037365,395.799946441,296.874049087,146.369850993,87.2987304315,392.523391075,228.495847549,498.31860412,102.538393216,45.2826048824,457.086604189,195.474108762,320.249394502,328.084363084,187.240323652,209.518393036,69.9387370723,234.515563241,219.432416159,527.954002417,176.475569951,128.123246065,25.8734875597,352.925949819,360.150842369,972.407185139,149.070148509,256.061553288,116.219642779,119.290551865,322.552125077,225.251404579,295.310954875,16.12613551,205.772627753,353.052852298,337.113579598,274.412865654,168.125493932,186.345401339,139.143431171,217.110049221,533.435245383,231.827702089,418.828303427,201.036495529,50.3907767746,1162.08329061,57.9458379189,782.307132567,56.1743404013,58.70407924,437.542551329,243.795391325,83.3509684547,205.417883952,131.858221266,30.7119867251,123.390902272,321.344409376,111.577566754,97.535980001,446.868376107,366.125612607,209.059655846,106.59742792,354.196620891,26.5099040876,231.811913659,383.8768258,162.403794768,282.998141672,150.699669168,292.147814384,86.4717618379,399.928541475,86.6259568789,226.609665734,149.981533632,250.98670371
2019-10-01,160.391860887,67.4143932749,343.59709033,238.978095465,96.1631006645,147.637388181,53.2805949516,957.65432566,241.119649181,161.081295597,109.573884113,111.429837829,182.874465808,52.6172230519,176.25177491,647.574703042,249.989533463,138.146141916,107.742465934,166.010042696,124.310340287,212.361936832,92.0370643078,294.539840826,334.771754808,51.6754908221,92.5167866211,136.009507209,89.0732428252,107.143080811,168.243272444,349.395073792,234.65623101,620.436157633,231.068726884,68.4681122814,813.384554002,364.552640708,154.551193128,561.1638536,33.2547966382,329.746115147,687.713512891,379.333308452,109.639120477,459.808561209,82.7383535797,18.5623140183,226.447814495,90.7136527398,203.805282301,168.509791452,295.711338345,242.920402897,775.277492909,556.866742864,443.468210823,502.412885104,219.423728556,216.01588724,136.843457621,267.204654095,463.3902736,56.5043701528,400.618729904,136.832865885,517.007701609,640.780521235,188.675523649,33.6693222574,353.153553124,304.744501966,278.693295398,362.880673769,495.690683463,60.6184263442,285.641751585,163.252462535,416.57575467,175.457017886,113.576032867,123.742036155,197.978736857,287.216488773,101.191735367,306.14844246,481.136409107,104.247927097,174.224885657,124.063160122,242.920997938,96.8129651262,261.081381379,228.326280607,37.5446875401,180.795292258,20.8417388079
2020-10-01,162.86368237,132.272251017,389.305010915,279.502412752,301.863034202,447.378445528,435.741043894,244.996482232,250.776733462,285.921897039,278.560978043,249.894902059,584.228051909,522.814134657,261.513143361,311.737288731,292.17520612,39.9859834037,121.826022935,912.26600177,222.030307064,230.4382211,213.788528566,399.050062138,162.524667495,56.1682908145,680.167000507,128.564409701,885.606226608,154.063893955,212.0542608,272.272144996,397.430379496,498.485334698,88.3962841487,863.896719206,285.702941668,591.834346111,174.680925326,92.4159072824,88.913712247,382.906392744,113.031570058,261.787437576,288.183192903,380.106247294,808.270094507,202.061672387,96.8578312418,26.2583206169,258.803424358,614.279998966,81.9652957297,157.415365024,292.973017688,110.718366756,154.125183212,190.689936869,371.910128299,99.3869750392,236.873255799,35.0400396104,436.631424058,139.586538608,37.9634974567,54.1422941237,160.361037746,317.943371365,300.271239164,109.539768411,19.4186181491,75.8584263185,319.748964751,152.565143545,189.435609598,224.006419457,353.569070479,91.4294676146,178.667424493,302.969077176,251.068680569,172.790102188,62.8175998942,197.452680659,174.707523673,151.010003051,471.186862016,132.227523744,332.111781259,862.141188631,450.967833951,73.9987833465,80.5721056494,97.6141089265,318.566419298,289.284852405,425.428938127
2021-10-01,346.591992805,433.439146378,1102.66867252,354.019715106,17.3549950121,241.561348354,227.135107056,291.5341086,205.447576514,673.82364184,266.713209468,23.4217586382,159.766135268,345.162763055,59.8739701471,521.572124742,109.305817998,845.844494443,345.674220905,60.2705255183,264.115437572,357.424739894,423.152746395,132.529289033,266.86875327,109.512257667,175.415285655,317.713427564,36.042604898,322.994954828,309.260568074,408.13973485,324.409606065,125.384310533,359.720706832,129.33990722,324.161830859,221.860125246,224.663265737,198.96890545,281.794591261,122.127867563,703.322537659,917.986689363,277.525943334,57.5755437047,159.626042706,581.384944475,100.429150244,175.634816233,205.462055852,216.780197982,119.358981617,702.737314519,349.956594452,140.123107202,66.4642709625,167.766565007,530.378101586,146.892971653,664.676190616,233.027583079,490.384580992,204.476528581,169.099318724,157.189209653,393.551820825,121.757176654,79.5342742462,762.575483013,205.14680296,268.645705333,424.264164575,229.764098787,246.653553304,325.112052345,160.360978242,57.1749817219,275.155913586,745.616845025,297.500706937,198.368171567,502.872772707,72.3070610353,55.9411833769,185.01006911,107.776442794,554.839655264,176.558677389,205.153209572,260.729870635,562.134306491,190.771160009,149.789573301,342.00608868,225.717341769,324.892739949
2022-10-01,118.350327073,233.560799607,628.292527868,256.862042543,351.483391144,22.0383867397,163.412865841,218.607708723,239.937262406,195.357936861,79.0293420157,56.6441056897,759.566537564,201.371761644,664.207833592,296.819245781,541.793909831,963.823773584,83.8883106025,66.5581089788,42.8609850518,472.896534741,43.7241123231,345.224885369,230.98807895,204.6860823,38.6109024143,46.4714379383,48.6258643809,63.4718081576,262.593916913,778.410702821,183.950756715,121.393804754,95.1909221537,163.777963361,196.136072397,197.508555039,68.4737453392,193.490419509,340.592250666,86.1618246483,187.313989767,1093.79702295,127.774809702,418.308078634,37.1779239043,782.802068103,21.1597685594,199.971093878,558.486901539,403.225705106,296.102320163,265.826915255,339.580442403,10.9042313866,28.0560594569,73.7140164048,18.2003702173,553.084144523,553.583642043,172.584237726,175.713599704,301.249229245,67.6534610431,282.239424318,338.737467198,1182.71039801,617.664891522,124.278525411,216.325864099,143.54766918,270.914954916,37.0488197723,135.261798119,78.8953188754,428.709698452,224.976892183,855.624454757,83.3404957274,928.774848023,236.16356985,40.4951007583,489.778709919,127.892330363,467.580673593,683.866709592,284.422571422,247.572098757,251.107695445,116.097460962,129.510922096,131.942697298,110.612905599,245.881903718,344.958267188,138.473593155
2023-10-01,207.408436014,598.087615522,299.998670569,462.824686824,216.007437653,598.976785768,252.027887179,62.6074709689,197.784535204,365.402558062,218.683378144,134.51648903,124.568727063,275.853381354,93.3174543883,273.49473673,178.434445981,142.17191381,539.190147852,192.259477362,71.0484097977,303.904581306,284.736237537,456.432911628,200.088217845,111.269553532,281.546161509,202.954214534,170.934188142,116.560065919,85.5952064674,437.874604221,186.975331917,221.80881285,34.9044098586,580.748746129,94.9215072782,121.471021283,294.404687108,558.103218895,192.534406287,682.561664966,273.510505325,261.40458799,135.774624565,351.940739903,120.279074178,672.286610438,607.238160961,171.734935248,92.8339039759,309.924138321,529.942670182,155.650333622,61.6110544417,584.001440339,97.9665122317,104.315622965,104.939107261,121.246135333,113.72733204,618.495549372,9.30269750499,681.084712903,327.552991184,55.9380693273,50.778208179,389.590710088,203.960151723,113.189236173,259.543140059,379.786829113,46.0802577736,101.339464292,34.4223470495,471.032309951,348.027093629,81.2210973839,32.9044363082,519.32848177,450.424144696,205.919305438,263.699880548,202.403721973,61.6482048549,65.8331899718,123.601864255,579.590894892,98.5781750406,637.567337769,87.365751919,192.032488933,108.899603122,246.125315288,94.6078213283,672.979377379,427.467391016
2024-10-01,153.204555114,416.038511696,84.8669750637,167.953209635,85.0635568815,239.363860754,246.423192973,191.262188108,156.358650976,142.712131991,120.65976178,232.045090518,351.9320523,258.99762601,136.2733882,105.773196516,443.984349666,350.177295278,335.71846555,61.2973883265,496.720541312,100.422049418,237.521097121,576.440904814,351.2806804,617.430048547,151.38684272,131.121599779,432.533850511,462.578597568,284.410769769,95.4413353765,162.849460883,90.7564758802,197.753295535,147.88256504,463.473024013,198.326598013,295.713123469,40.3161123288,294.463616033,1272.66813009,104.457778336,101.756052721,78.9147568919,522.820739615,98.1643833058,655.374326169,299.067272224,297.89166892,587.762954382,594.348197346,78.2131238352,216.615926908,266.891464013,43.5150743069,780.924930916,384.678584476,337.962763067,422.120409207,61.6219635326,239.765930175,37.4636627468,199.236059169,192.963609592,343.75586719,142.168145215,170.819979878,107.40029734,262.402293773,313.221361456,71.8816461599,114.12737832,144.925467525,135.281593161,146.725725373,673.714610436,92.6490444721,289.746544967,159.377394773,154.554029492,180.963926968,211.83653518,158.788561716,31.9992991197,345.022154791,71.4911800449,239.983318604,233.166247541,197.514406279,460.991404182,210.641573199,53.1798941253,554.756230471,137.133619604,393.548210908,175.154360036
2025-10-01,34.8047007678,470.843761191,190.583186456,279.548111926,117.417917158,133.351735313,27.1616131774,74.9439668159,265.043999554,861.011800203,717.687608709,116.521487407,637.986524545,51.5594379297,494.118901647,147.050141901,106.516323788,13.1144528705,176.348528629,176.132925323,174.509632764,64.6083767507,362.754901868,393.46367537,293.639424299,1056.67197839,492.795847104,93.5152659582,96.7215469446,200.989705447,145.961771655,756.526074759,747.918246674,418.364984419,134.118922088,44.8356296766,269.272085497,150.876277432,61.7919668381,224.843345076,132.538631182,44.5995172803,260.698948321,27.1519536733,361.142339888,753.012038401,66.0586511284,634.879635294,322.632356481,56.4565685,251.373500403,353.609830809,249.58863429,235.43232357,209.08750378,255.402326843,55.7212164351,486.641156205,142.120898934,108.936317172,204.800052548,53.2769651995,218.935516987,32.1256660616,318.900693678,204.869216184,1084.54803784,155.749209655,126.970254332,326.523887053,153.83426751,317.857487068,149.67520636,687.774147602,566.436514749,198.491821153,238.005421087,169.467986491,17.4158677393,87.914122166,196.922796363,25.2132098749,81.6627568873,236.706862411,306.237738327,291.817308599,123.798148552,473.128878542,200.170214539,140.688138606,328.421910191,755.753532612,209.332164937,82.0399139114,56.2130379219,302.648548251,89.0373419988
2026-10-01,115.712627904,216.437434346,459.201281871,405.854855515,393.968290246,219.87389715,51.8586247061,527.603800764,205.303457506,182.988574898,402.561400975,82.6358874641,977.000606619,497.496138005,187.628905469,1227.63310206,57.8304792415,169.172389798,56.6933354417,383.177890264,104.214227924,166.549824513,217.546908725,494.816369415,472.970895071,607.238160961,69.7007007091,474.730372754,458.416382699,276.173077221,194.393910416,52.725064374,211.633645925,567.99484863,733.64566488,187.982617865,96.1719866149,212.67473022,1058.11749243,223.038564914,240.806439264,67.8923304642,277.299014409,300.079120156,167.413011288,387.11886877,102.438882472,1673.53130297,79.6291436676,296.497308592,228.387550029,389.684409261,419.302967889,546.849956104,261.353969808,468.121070286,347.533824208,186.558862496,85.7406742358,790.686920983,54.580323875,28.3202379688,246.245890494,135.147589855,654.058650138,611.751727895,282.894842499,137.922783239,189.657004639,596.406960979,106.411338664,513.342623929,44.6835172801,388.791966287,334.266802743,429.635404235,348.724105198,101.148019664,280.467609445,393.509057189,364.805572939,134.144052667,214.720065754,120.136323765,1141.67496006,94.7398411628,190.251173233,248.862862391,397.265691893,214.668475672,283.686782993,172.253930288,171.992469132,100.479312227,75.1444362371,26.281150369,197.93631041
2027-10-01,210.859338488,504.558088407,153.803226187,772.006550766,583.996739512,83.3103469671,398.943529907,126.678307225,666.685724497,317.421222606,345.715576277,62.6373817127,505.795258652,80.6071337486,550.343979239,65.2751205512,555.031675098,371.973321688,168.177758394,191.252171579,308.909434191,468.50441574,113.234459313,185.324607952,394.143629088,98.2705188428,208.076945104,293.826723472,197.075940164,115.946736995,477.123628949,79.5210841636,11.7081917158,279.287900356,174.113493922,324.780852346,334.127820925,393.946868758,114.674141956,22.9579040936,457.201506668,689.085995534,564.926577561,511.455886742,74.8543337582,261.674082204,159.336237748,77.2684759029,37.861249523,317.930082109,354.770696923,230.602571512,102.250294043,115.459854351,106.144363458,18.5231999688,120.252594839,1205.20311863,472.792640526,50.8799007408,329.291642421,358.873229148,358.117030802,251.042181395,547.427642053,180.506974903,7.91861155691,285.390564809,375.267073748,59.4507172553,279.360316885,236.186835966,323.217599456,82.7168924227,168.090188147,236.467140098,321.533910202,130.187464244,154.979166681,352.998366348,176.578968298,70.5119800465,59.561533784,127.401222926,140.28575183,428.957394319,745.337016927,122.916713843,181.438155066,369.450763014,155.05297164,194.215457524,223.050069046,751.067502867,78.4073651572,313.148568068,760.548950785
2028-10-01,165.656905506,218.316555004,126.261599787,153.33405594,417.790908387,414.919298475,49.9475701638,189.86850216,1043.76132717,464.092243847,23.1900693824,545.316276768,18.4005024484,130.970756804,450.445427341,231.26989052,700.528957498,237.253328526,317.612528391,169.980336904,318.181824258,207.708455849,155.6120923,99.3453419815,298.587649084,285.993044146,174.846981524,282.274392913,287.102637533,213.918326912,209.363721961,341.738994466,1082.3288114,187.33812861,466.847860371,628.22449481,455.254015762,339.282187858,99.8349618153,680.566293069,288.329830919,660.751635251,361.778954763,166.561487323,500.277083455,55.7020362698,165.960793109,230.643411182,446.599457099,153.743305526,113.029328735,179.549156722,388.473420833,249.86703429,101.6107833,67.0510412094,189.797037697,188.527874063,241.242862404,240.993083892,263.068958235,315.3873317,124.601434501,202.329123626,235.072601257,22.586122276,48.9886214051,209.985738489,655.955146003,576.989413904,225.928383091,388.983371246,618.47920557,74.3367271475,199.547404623,309.571258983,292.147318516,78.2964097855,28.7692759846,100.348819666,118.423854346,57.3635106472,324.11513995,325.317361436,351.438802714,157.282055933,106.303497342,114.254955179,69.7181552545,320.630002766,113.983179973,187.457553403,87.6751734061,138.711411337,116.612072531,439.250954632,461.14756286
