datetime,access1-0_rcp45_r1i1p1,access1-0_rcp85_r1i1p1,bcc-csm1-1-m_rcp45_r1i1p1,bcc-csm1-1-m_rcp85_r1i1p1,bcc-csm1-1_rcp26_r1i1p1,bcc-csm1-1_rcp45_r1i1p1,bcc-csm1-1_rcp60_r1i1p1,bcc-csm1-1_rcp85_r1i1p1,canesm2_rcp26_r1i1p1,canesm2_rcp45_r1i1p1,canesm2_rcp85_r1i1p1,ccsm4_rcp26_r1i1p1,ccsm4_rcp45_r1i1p1,ccsm4_rcp60_r1i1p1,ccsm4_rcp85_r1i1p1,cesm1-bgc_rcp45_r1i1p1,cesm1-bgc_rcp85_r1i1p1,cesm1-cam5_rcp26_r1i1p1,cesm1-cam5_rcp45_r1i1p1,cesm1-cam5_rcp60_r1i1p1,cesm1-cam5_rcp85_r1i1p1,cmcc-cm_rcp45_r1i1p1,cmcc-cm_rcp85_r1i1p1,cnrm-cm5_rcp45_r1i1p1,cnrm-cm5_rcp85_r1i1p1,csiro-mk3-6-0_rcp26_r1i1p1,csiro-mk3-6-0_rcp45_r1i1p1,csiro-mk3-6-0_rcp60_r1i1p1,csiro-mk3-6-0_rcp85_r1i1p1,fgoals-g2_rcp26_r1i1p1,fgoals-g2_rcp45_r1i1p1,fgoals-g2_rcp85_r1i1p1,fio-esm_rcp26_r1i1p1,fio-esm_rcp45_r1i1p1,fio-esm_rcp60_r1i1p1,fio-esm_rcp85_r1i1p1,gfdl-cm3_rcp26_r1i1p1,gfdl-cm3_rcp45_r1i1p1,gfdl-cm3_rcp60_r1i1p1,gfdl-cm3_rcp85_r1i1p1,gfdl-esm2g_rcp26_r1i1p1,gfdl-esm2g_rcp45_r1i1p1,gfdl-esm2g_rcp60_r1i1p1,gfdl-esm2g_rcp85_r1i1p1,gfdl-esm2m_rcp26_r1i1p1,gfdl-esm2m_rcp45_r1i1p1,gfdl-esm2m_rcp60_r1i1p1,gfdl-esm2m_rcp85_r1i1p1,giss-e2-h-cc_rcp45_r1i1p1,giss-e2-r-cc_rcp45_r1i1p1,giss-e2-r_rcp26_r1i1p1,giss-e2-r_rcp45_r1i1p1,giss-e2-r_rcp60_r1i1p1,giss-e2-r_rcp85_r1i1p1,hadgem2-ao_rcp26_r1i1p1,hadgem2-ao_rcp45_r1i1p1,hadgem2-ao_rcp60_r1i1p1,hadgem2-ao_rcp85_r1i1p1,hadgem2-cc_rcp45_r1i1p1,hadgem2-cc_rcp85_r1i1p1,hadgem2-es_rcp26_r1i1p1,hadgem2-es_rcp45_r1i1p1,hadgem2-es_rcp60_r1i1p1,hadgem2-es_rcp85_r1i1p1,inmcm4_rcp45_r1i1p1,inmcm4_rcp85_r1i1p1,ipsl-cm5a-mr_rcp26_r1i1p1,ipsl-cm5a-mr_rcp45_r1i1p1,ipsl-cm5a-mr_rcp60_r1i1p1,ipsl-cm5a-mr_rcp85_r1i1p1,ipsl-cm5b-lr_rcp45_r1i1p1,ipsl-cm5b-lr_rcp85_r1i1p1,miroc5_rcp26_r1i1p1,miroc5_rcp45_r1i1p1,miroc5_rcp60_r1i1p1,miroc5_rcp85_r1i1p1,miroc-esm-chem_rcp26_r1i1p1,miroc-esm-chem_rcp45_r1i1p1,miroc-esm-chem_rcp60_r1i1p1,miroc-esm-chem_rcp85_r1i1p1,miroc-esm_rcp26_r1i1p1,miroc-esm_rcp45_r1i1p1,miroc-esm_rcp60_r1i1p1,miroc-esm_rcp85_r1i1p1,mpi-esm-lr_rcp26_r1i1p1,mpi-esm-lr_rcp45_r1i1p1,mpi-esm-lr_rcp85_r1i1p1,mpi-esm-mr_rcp26_r1i1p1,mpi-esm-mr_rcp45_r1i1p1,mpi-esm-mr_rcp85_r1i1p1,mri-cgcm3_rcp26_r1i1p1,mri-cgcm3_rcp45_r1i1p1,mri-cgcm3_rcp85_r1i1p1,noresm1-m_rcp26_r1i1p1,noresm1-m_rcp45_r1i1p1,noresm1-m_rcp60_r1i1p1,noresm1-m_rcp85_r1i1p1
2010-10-01,1988.14503261,2640.89758439,3365.33898044,2775.62014121,2374.07102573,2580.1871408,2011.21234531,2059.42388338,2419.60380831,2511.64784888,2313.46085612,3710.71970543,2307.24088086,2979.0195817,3035.72400055,3046.28408702,3215.72158591,3528.61598236,2852.33729105,2833.4551923,2611.00967617,2395.9999256,2524.42245812,2750.30205293,2580.7578077,2611.18415572,2238.82521693,3428.56020752,2894.61445737,2962.66196396,2945.63796504,3253.72945895,3803.22172517,3440.80782827,3415.13620588,3929.61347772,2654.12447162,3105.55615728,3142.24581011,3081.77136093,2360.07354179,2719.53940132,2849.57540794,1895.14173782,2663.96528573,2573.05712107,2507.91310892,2564.92867029,2199.43926135,3307.55158145,3316.26015213,2700.26567494,2594.97942159,2684.19276866,2382.39831229,2767.48638708,2460.42115381,2564.30343062,2583.27565568,2778.29004504,2178.01310237,1878.89618047,2130.9454243,1930.70694923,4048.47879826,3506.74925071,1748.91391118,1478.36155144,2041.81748471,2077.21619761,1862.64029336,1958.54055668,2252.18989023,2564.45702575,2630.0051206,2423.07679758,2759.96497842,2743.23654095,2641.01810015,3304.60755144,2964.25103745,2891.31542281,2031.0215033,2866.74203724,2776.30202848,2756.21699998,2943.75514328,2729.55235851,2719.7797397,2775.48964151,2372.5850508,2342.32497177,2228.83866326,2624.24937498,2178.10062292,2322.75348059,2445.59971684
2011-10-01,2050.66333805,3141.05617851,3341.13314475,2659.43252957,2396.43593397,2754.45187858,1961.39201374,2019.11777545,2944.60389628,2597.85674356,2622.77651765,3328.62468066,1889.09622987,2669.5940157,2577.68913523,2793.35526619,2835.11304101,2826.47510768,2185.00460923,2249.01467953,2007.38597799,2467.70085771,2525.87668182,2557.68724964,2396.81336069,2462.70599415,2332.43920161,3365.27655975,3153.16046351,2875.49995691,3049.34407766,3194.73417113,3591.96221759,3279.71653723,3409.9312878,3795.19812032,2641.3606634,3366.16211181,3651.38349311,3370.86467917,2289.54792867,2631.87534499,2917.82469882,1889.78017971,2616.84419624,2321.84421036,2362.86938713,2225.73357273,1906.34791777,3077.6774576,3121.64607682,2793.25596995,2509.62006945,2574.10872179,2317.27382429,2931.82707757,2457.97578083,2812.84458454,2341.57329177,2393.19884729,2153.3363214,2015.28442626,2225.35584611,2062.21339102,4026.42950963,3289.91972335,2033.49132125,1743.37254722,2223.76704651,2026.72905797,2218.30058585,2169.2419427,2186.84870247,2440.72405927,3018.08846713,2437.73916318,2944.66805976,2657.56677614,2768.49998455,3778.26478786,3113.99176465,2861.74652645,1930.91530227,3034.0484118,2737.95387359,2551.39447193,3145.79600702,2858.99349654,2724.80257819,2847.82170267,2359.18822843,2491.14142147,2413.67421049,2876.8156203,2766.55274532,2487.22853736,2509.83274809
2012-10-01,2006.92875164,2927.02698735,3233.85967355,2436.43085041,2235.02599217,2723.75842909,1829.02008723,1917.55467916,2963.07165297,2700.7183783,2665.94100942,3138.80171537,1713.37842362,2779.44255932,2472.18973808,2842.67641437,2663.44995972,2803.94936538,2162.15463283,2240.73156561,1810.02059874,2551.41822223,2632.61656518,2670.70913418,2505.20381404,2943.08539588,2774.45824738,3511.10416569,3138.71325533,2779.64916498,2878.59389449,3016.67026979,3550.01585565,3316.7457543,3554.56545523,3604.90876947,1975.64875122,2803.46016134,2884.78804768,2984.77746947,2042.0403554,2469.38345435,2667.83985139,1588.04757177,2535.10010877,2191.12215612,2357.22775072,2156.34956424,2141.10004485,2640.01372616,3163.5026965,2922.98584056,2722.79871432,2824.53125611,2650.38989538,2800.35990595,2633.776476,2745.7949138,2259.0224772,2665.63808358,2113.5946865,2411.51037401,2319.53816733,2173.9704576,3806.48564072,3199.01247369,2389.14711522,2145.9838028,2625.10927327,2318.15505227,2288.00253512,2124.01914893,2334.11101406,2228.83841997,3120.9346937,2501.95509091,2908.15819288,2594.45882895,2751.51802531,3608.14459839,3186.11969128,2956.05925863,1938.41883011,2936.6329577,2579.52752423,2394.51183606,3018.98432446,2856.80423428,2740.88131725,3050.33603177,2346.54829914,2468.28174572,2463.56951574,2856.16339518,2646.41691788,2494.37303036,2355.06916403
2013-10-01,2010.63574925,3062.25616389,3152.41126993,2610.36284058,2096.34141647,2506.31643539,1661.1197392,1567.53443943,2785.52924397,2595.24695302,2564.54186402,2920.21133561,1833.39202005,2655.12176581,2648.74084479,2821.91757145,2810.39025127,2926.7750829,2195.44895846,2402.41831433,1854.13063956,2502.63817624,2445.80670349,2782.56849143,2622.51684485,2738.96811676,2685.13530187,3705.10987993,3125.79831392,2818.76584022,2699.54402787,2926.85121334,3180.40077532,3076.58563651,3273.00518059,3479.12326796,2435.2671939,2900.93795503,2919.2161851,2912.86319158,2216.50611089,2460.48605173,2543.49991778,1405.9677306,2822.91976809,2224.53367106,2357.4134031,2190.82254449,2350.42414091,2618.59814021,3542.50292683,2835.21125241,2602.64231154,2919.64702018,2509.42289383,2664.02507158,2359.13441766,2519.71146141,1870.68079823,2454.59102667,2217.65155762,2476.53038941,2442.97700149,2139.02213301,3993.6969059,3391.71563296,2375.58510106,2146.42092508,2749.45433734,2208.08973849,2552.17808524,2067.13175386,2145.66538769,2212.41035154,3156.48993646,2715.08527579,3217.21926616,2365.25696034,2604.93796973,3399.86342734,2908.71843976,2845.47096218,1829.76504701,2904.57592036,2949.68520166,2568.1525246,3015.43300139,2715.97117059,2449.06421249,2896.93029002,2332.92212762,2625.09787704,2572.2236982,2615.13099136,2232.88988275,2140.47379072,2246.46391131
2014-10-01,2282.92694316,2924.52900474,3148.31786694,2318.75853229,2212.79748985,2605.72390881,1584.03609679,1726.90168325,2544.40137529,2959.05133703,2571.20043659,2700.46657024,1684.16507498,2620.47571983,2486.00120853,2600.31073716,2714.67632123,2913.8138619,2664.994781,2617.64527419,1964.72542825,2402.52879871,2494.58136045,2729.29514459,2753.92166616,2755.82884568,2306.38245452,3378.16814256,3026.61943991,2802.53700081,2602.83102872,3030.46867007,3224.18018007,3068.82977425,3374.63885456,3635.31345271,2574.44580113,2908.99952946,3122.51866276,2793.99601961,2350.82975831,2431.12395076,2412.1213485,1240.68546016,2967.07856976,2287.62329676,2454.74294939,2280.29097556,2209.22336514,3038.88758092,3666.18569665,2646.02780421,2620.82235316,3099.01824736,2327.03636429,2408.43396073,2464.40407394,2496.78268453,1618.3838914,2342.89528522,2326.85573066,2648.6348023,2588.83889557,2360.00580858,3911.63333071,3456.75962359,2594.45122433,2337.64730689,2985.79717053,2164.39148445,2356.44129753,2265.77810594,2136.53770867,2448.44724458,2991.40022378,2740.39668363,2994.04064399,2191.87200305,2478.46527303,3317.90620372,2741.67430399,2981.74208905,1613.99702474,2867.73722447,2491.44164515,2168.85513949,2824.93006453,2834.76046474,2483.86475024,2899.3902755,2171.36490698,2487.08163797,2421.60393566,2607.93644246,2233.29802176,2206.04451125,2312.25775346
2015-10-01,2106.00524013,2882.38222948,3195.66863915,2944.06642963,2149.99129797,2752.91283957,1460.55804601,1813.86267106,2417.22392847,3301.83762763,2789.73868563,2874.64239202,1746.93386035,2688.76470013,2451.57904464,2641.70988108,2797.59234616,2672.95771407,2349.50888949,2433.2930707,1749.43189805,2399.82262984,2470.93778219,2844.0252979,2971.47247337,2406.87978438,2271.37149045,3389.88551724,2602.99781795,2898.51706223,2613.33136147,2960.46898507,3040.95251746,2746.13134285,3162.3943472,3775.88371148,2565.95060683,3056.21543446,3046.08398125,2739.96700684,2659.37270394,2609.18897826,2361.84975646,1727.5126914,2933.98972822,2214.64559961,2385.02267862,2546.23292777,2253.77416072,2985.48451321,3472.34438926,2516.48272759,2609.1261322,3322.06960294,2375.59433066,2366.58904484,2357.00105783,2419.30491735,1693.65619249,2578.25281413,2211.97211534,2840.01370816,2685.67221921,2498.90920325,3406.7658254,3113.65100081,2690.18239866,2926.02647995,3134.26547362,2017.49143469,2412.76928576,2429.56798724,2463.02860482,2946.46302129,2928.58093113,2682.95684828,2529.88200118,1965.85416621,2662.56226092,3230.69071639,2458.99509631,2811.07418122,1510.55098734,2866.18142008,2519.61809586,2400.60855208,2855.74612755,2558.55901085,2430.01669396,2896.85780888,2160.04367529,2396.04844374,2348.78366197,2557.43398646,2397.52283423,2291.48165553,2489.19709709
2016-10-01,2228.64722096,2731.89436516,3282.31367838,2974.19845253,2372.43263538,2664.6829224,1685.05935323,1610.96028406,2457.0457134,3653.07568505,3379.04518264,2650.5503668,1835.10637864,2734.32272641,2565.25212404,2488.52219935,2752.84835171,2588.4229775,2135.74219112,2396.20838268,1909.98868014,2633.73299344,2299.5620671,2855.76744959,3001.40769707,2355.00906605,2254.78725784,3955.08442668,2767.16273595,3092.37842471,2767.05908655,2729.0608639,2487.80665434,2733.17825742,3261.78356033,3586.15045785,2844.20431574,2690.80808359,2805.51115402,2669.27008761,2527.99239952,2505.27094592,2281.93007587,1882.26030727,2751.80265108,2038.31570496,2421.48984176,2226.86530511,2067.12934853,2982.49843587,3493.03360623,2402.60583956,2928.92574976,3412.57674818,2498.73222045,2356.70767985,2488.77941633,2450.06143323,1603.75415838,2467.66811956,2190.89672098,3247.82468557,2794.22411867,2658.03747661,3253.08780736,3208.81313475,2703.37347835,2926.47459604,3183.23636058,2473.82429704,2726.51025787,2629.87400273,2686.16845256,2971.87828203,3078.69575402,2541.23216719,2558.07344999,2002.04785346,2588.98958196,3100.67269005,2534.60379738,2917.62329094,1646.49276496,2776.79167931,2483.31126337,2355.88533954,2898.51572491,2945.96243631,2011.67969331,3228.3100715,2494.11594191,2364.04871041,2315.18352625,2379.58420666,2293.35256847,2360.40527036,2323.95207709
2017-10-01,2408.57641516,2666.89925071,2991.79108789,2898.48250325,2365.71220215,2180.78176232,1553.36168029,2134.13299827,2606.02092233,3521.32863099,3575.92188421,2511.91888578,2164.1113679,2838.51981034,2697.51315915,2630.97990233,2756.54507006,2136.78725217,2635.83635859,2446.86664634,1735.2214524,2644.2612185,2230.40554409,2988.58891365,3569.82722312,2540.55827626,2622.74646177,3970.90642002,2635.28150687,3212.0330827,2785.1094991,2827.43195504,2362.59424496,2860.67551327,3167.93674857,3766.67375711,2914.29752083,2895.72814062,2706.31906142,2608.5196348,2370.82482421,2689.66898834,2284.10607976,1941.099486,2632.46879211,2065.01374712,2489.0894587,2395.95444472,1964.00373527,2865.83588077,3493.79620047,2506.25361535,2671.75487,3089.60463432,2418.25976603,2287.68719246,2267.32641281,2406.58060729,1188.11309325,2521.90572712,2208.2790769,3406.70209495,3114.25422837,2943.09844769,3192.11669334,3342.0047101,2706.43828577,2890.16420147,2947.58219149,2648.52117661,2592.13442771,2899.56481166,2885.67177278,3041.6520193,2957.54358104,2643.06977678,2737.22475041,2027.468872,2406.37510025,2940.96350114,2489.48884704,2855.96182204,1847.93259378,2533.91953846,2516.09553879,2406.28528454,2423.34198489,3190.57971231,2223.56485674,2776.32229473,2707.20878913,2331.19126225,2176.21660003,2236.25207856,2577.2428981,2498.60528743,2460.88395281
2018-10-01,2463.74939656,2842.32175104,2749.55992385,2869.78552875,2640.04752927,2007.28970218,1828.64525863,2219.67740912,2473.05264915,2989.33117891,3111.20995651,2221.57780874,2165.6564998,3108.69581597,2903.25708506,2359.58746529,2674.76039346,2247.31557916,2778.5832746,2423.41569929,1867.92007036,2419.86766136,2162.78166119,2972.09675825,3703.83256406,2561.1255866,2451.60383848,4074.4055108,2627.43138395,3006.98471862,3268.73968655,2928.51216204,2574.64131658,2688.21292546,3075.5096,3685.60582053,2994.9869841,2931.16535557,2366.63165065,2299.39795249,2546.38438687,2768.90416212,2346.26186784,2170.74859702,2640.65510692,1917.27594429,2572.36423081,2389.46904805,1953.46617962,2903.18154983,3086.98984952,2146.87062331,2668.93951122,3050.39079734,2577.04993487,2141.28749663,2289.05458263,2479.88292413,1400.83198863,2559.64370317,1982.32195008,3524.77847741,3209.81923317,2794.78885028,3468.55717278,2947.19603858,2952.74214587,2991.61361546,2730.62404034,2773.65447338,2571.82643519,2819.52302248,2888.06680985,3056.38805339,2737.8838651,2456.64203005,2476.42464376,2026.2008301,2351.64000006,3139.71954501,2693.06308074,2946.55015472,1941.49851782,2726.4772443,2370.87859826,2178.61565669,2498.01397634,3313.86061196,2628.94877961,2847.49763535,2663.15477009,2220.21049049,2394.72981041,2161.05414981,2649.58648402,2453.91247657,2454.30136531
2019-10-01,2455.23178773,2448.69551503,3139.28933422,3073.87537919,2458.07376578,1964.98832498,1731.10971721,2168.95920048,2613.12986484,3122.70228316,2845.48289548,1959.90357686,2101.91754903,2785.54095846,2829.03436647,2509.57268052,2538.61118851,2300.25214196,2605.58042004,2298.25951672,1794.04646234,2549.62254003,1971.1939708,3181.22096124,4079.48249516,2611.4362193,2542.91878189,3861.71421242,2709.19041138,2935.60166914,3260.60437324,2843.54134212,2210.1669174,2665.00674031,3342.0011725,3220.96324949,3048.0593928,2641.30982562,2304.12614301,2425.20299345,2457.06288884,3089.83602464,2414.32632648,2437.61234797,2476.62362031,2152.75002599,2419.03242838,2096.27323493,2164.84474171,2676.52841899,2963.48618629,2247.0291754,2800.83145869,3247.20466204,2760.39469499,2351.93494794,2598.78312497,2683.5620252,1399.19491265,2428.0976607,1795.00974991,3705.74647911,2999.02183299,2374.63669836,3069.77354532,2788.28763996,3219.26217375,3111.01909717,2671.30753579,2775.67958737,2654.07824558,2839.86797013,2966.90346899,3143.12542689,3001.50307471,2285.32016399,2636.12368042,1745.17223984,2460.44596142,2851.27724108,2629.75158658,2786.4363644,1993.073436,2650.06246029,2215.29110707,2377.17581635,2710.51478567,3162.12421612,2617.89380323,2893.28839537,2722.88084124,2293.68442404,2613.13245225,2179.84625535,2498.0874398,2119.4838482,2172.57655222
2020-10-01,2564.76314033,2454.03840431,3033.45690332,3171.73387403,2367.79477928,2176.92790664,1857.13402392,2122.06169165,2402.45787217,2949.29131559,2902.04169259,1836.53114167,2509.01018286,3104.85759645,2947.69161551,2513.78816304,2643.59382134,2199.45261,2470.14026021,2773.59487881,2062.96864229,2564.10635599,2048.4254276,3238.66945699,3680.61029138,2557.77408929,2937.42865426,3560.61760691,2931.72479761,2996.99184561,3031.51141147,2738.72153554,2255.78915765,2820.50737044,3257.21566222,3295.07819352,2958.2285025,2658.38173675,2506.84614747,2281.89894433,2345.67850565,2817.4181211,2247.38961488,2610.96547599,2688.29321319,2298.10051266,2635.26281815,2156.0922937,2216.96247579,2304.6012915,3037.45181643,2552.68638807,2516.99740637,3196.62584608,3122.84285096,1935.4708509,2586.45504205,2596.28385248,1914.89217493,2308.67838508,1715.49646249,3537.97026247,3332.05140411,2429.11945648,3057.02013876,2711.55064006,3234.79845035,3148.23922407,2507.27709271,2779.02942605,2545.62443665,2733.47962715,3148.2254623,3065.62459182,2990.40279954,2444.8264195,2831.52877781,1706.39685786,2504.6920241,2728.01178939,2443.76097438,2825.67106133,1675.80363492,2607.79129658,1900.36210079,2297.50826821,2738.88490652,2977.22999238,2643.27636102,3164.21284789,3023.94254809,2073.13731227,2666.47232505,2009.87606067,2429.79297253,2014.06248341,2130.37736318
2021-10-01,2707.89651834,2106.66048977,3200.32579449,3191.09027511,2268.03681054,2155.11479756,2152.29710842,2350.88439993,2114.54734596,3550.37369548,2829.83918552,1676.03527465,2588.50643102,3282.56490806,2885.4665075,2646.96164794,2497.4782081,2412.36822196,2818.11714861,2590.67314717,2027.70714779,2708.89700433,2176.34862831,3079.36267225,3742.67925511,2525.97760763,2875.89315137,3557.13817894,2364.13235673,2992.87906229,2919.45923024,2726.8433926,2521.83667036,2676.71476604,3051.40797984,3050.50093133,3258.01068707,2508.62554781,2222.69384682,2007.85280117,2464.17458096,2958.48265468,2452.43289748,2914.34444613,2520.81454714,2168.36334039,2516.75677268,2438.08233388,2194.65252132,2461.33415597,3199.36978104,2591.06692001,2489.56213913,3442.65065152,3350.52739123,1913.91566112,2528.61042321,2384.40336352,2122.34231773,2445.89476263,2171.84316311,3602.44118241,3338.41024569,2210.03768463,3034.64485487,2680.00998604,3268.63507777,2909.97229451,2328.59493052,3158.59897525,2399.11384331,2726.61336561,3398.18973898,3106.84485408,2736.27363483,2571.92703967,2651.0660677,1705.16359222,2503.66417522,2492.51016272,2401.05565678,2902.32616688,1861.54215447,2397.76993262,1794.25298843,2491.61928436,2469.43865447,2948.94507703,2814.20529273,3236.47596705,3086.29212412,2204.66281306,2597.78625616,1980.02736755,2011.91649868,2045.80263268,2246.17035124
2022-10-01,2611.92338983,2474.04677143,3174.64998266,3166.39028242,2536.26366277,1987.98332333,2234.80204735,2382.19886906,2345.13214755,3489.74859051,2795.49818612,1629.56117682,3162.54139347,3036.4289404,3114.63000258,2702.41545434,2790.93478652,2601.68381779,2772.4065585,2489.41977192,2029.06500234,2904.85268904,1996.02839709,3037.08956224,3740.10989457,2061.53211427,2365.04013358,3357.6710947,2336.31891608,2861.94582585,2895.88468885,2882.30315665,2629.98742186,2744.30956315,2798.64538364,3203.93710231,3363.86879162,2544.37670997,2296.20325741,1830.78662245,2617.47242115,2855.16566951,2419.68258583,3286.15441033,2383.6582691,2326.62934837,2240.72054272,2797.62592587,1895.41867788,2648.47586558,3432.69540995,2719.35083409,2444.21761776,3402.48708524,3137.61269734,1858.59946789,2221.41227266,2393.31519351,2092.78884636,2695.33859968,2929.79275081,3383.97286229,3326.69898838,2420.73784197,3085.06814011,2849.01738278,3280.90517579,3084.68921082,2361.90075031,3029.23179491,2505.2185612,2770.42386671,3260.11821717,3039.38251368,2376.91258452,2300.13495418,2676.69177314,1866.46681828,2546.56781907,2531.05029239,2313.91194674,2866.32690564,1703.84819047,2531.12445052,1832.14513494,2929.66568619,2724.49440102,2996.29018784,2822.72512021,3049.48597359,3038.38367715,2204.93650011,2439.68471164,1863.58904493,2318.40348032,1977.31689601,2371.35045243
2023-10-01,2669.30781238,2694.28021142,3181.75098392,3083.76913498,2492.46565499,2269.50912927,2118.77538605,2390.73172692,2451.69414382,3631.88916672,2771.94778369,1780.58992146,2857.90784331,3156.71067418,2748.79385779,2729.38691883,2597.39660389,2632.41636761,3343.25382918,2447.95127134,1842.47118247,3157.20992796,2244.63764839,3129.33993917,3696.79950716,2086.06992334,2422.55064759,3023.48600263,2211.81065241,2627.44497435,2815.91839358,3104.64317501,2730.93218844,2849.97006366,2676.08403941,3389.22344026,2894.90634503,2438.3043324,2403.00512538,1942.86619411,2379.42991686,3018.7286743,2498.74224877,3456.6132827,2173.94669505,2703.62451523,2368.34639941,3145.28461644,2085.09281585,2706.10040464,3068.51520583,3135.62489193,2845.16215001,3416.94857389,2988.02431669,1813.99643601,2202.04968995,2352.51944852,2151.25290577,2602.01774665,2778.81682084,3358.46203723,2987.1786698,2690.78424607,3093.56790331,2626.10636396,3126.22992477,3217.25884389,2279.26971532,3003.11989974,2145.67104296,2898.31720281,3224.28470928,2935.17195716,2126.7990215,2223.78580715,2344.33659788,1813.98272473,2401.26115311,2900.57104473,2569.80252386,2799.9414479,1617.1704085,2614.73501669,1416.32108441,2692.66003699,2722.73932784,3152.6708494,2836.58155895,3139.81719945,3041.39008347,2148.46989496,2301.44226472,1891.90764863,2434.72487528,2224.77664734,2599.86818758
2024-10-01,2179.60361416,2853.02032436,2891.27106809,3201.08968014,2328.26167491,2207.10506003,2280.46053581,2306.0850998,2560.76920496,3127.50530811,2665.5545765,2010.54453502,2908.70474378,3193.54726771,2864.91143495,2653.07683847,2618.83499454,2875.26121443,3171.89988902,2203.63157959,2064.56211483,3153.83830211,2101.20870741,3360.60043263,3715.9319726,2186.63521134,2514.59572405,3133.14103372,2259.63079848,2815.30865694,3098.34052811,2915.44738497,2609.56479377,2770.33124326,2582.91337855,3170.26155988,3026.11915943,2516.75807327,2379.84612718,2006.05444281,2264.48408743,3289.84425392,2479.45339882,3536.38650916,1893.11107567,2743.16552566,2227.59503268,3204.84300937,2417.42491252,2506.04820012,3076.60205455,3724.52798561,2747.34165231,3342.85246547,3136.75553487,1732.3337456,2081.88832197,2228.40560188,2375.1606863,2737.60911463,2597.13111668,3180.36911283,2733.51967003,2626.42481273,3297.26193821,2753.45105903,3042.36053806,3190.20187552,2034.38369146,3235.54554309,2384.44489214,2528.70453239,3152.52428817,2675.15410357,2271.47218827,2035.43730733,2608.29675035,1791.93952745,2426.42271918,2823.22824822,2716.59492299,2679.74438102,1814.38158518,2552.1150617,1293.75128481,3169.18595486,2438.77279586,3197.43833862,2783.86879255,3256.9985585,3388.93095586,2323.07729392,2247.95690483,2080.73511914,2469.02620821,2345.235139,2652.71474801
2025-10-01,2014.55934257,3015.8325611,3176.64088041,2839.44416283,2363.45876723,2066.71395222,2286.64245274,2283.39038939,2630.38539484,3026.80321791,2647.21678092,1750.81294441,3066.64039264,2908.65647505,3308.60462353,2572.69497552,2566.73788781,2785.25471843,3467.37526515,2480.19939906,2230.217289,3025.21476717,2235.84200549,3532.25509068,3581.13648785,2510.71370524,2407.58313597,2788.55697691,2355.38615921,2591.96604258,3217.26391772,3077.75022792,2862.22330756,3065.27785445,2650.3641085,2769.65796437,3229.79033608,2326.23811092,2310.02119256,2106.13476209,1978.15725638,2988.88220289,2449.4888384,3012.28162362,1920.09729957,2956.72439428,2277.65028146,3426.52988963,2463.37763276,2478.89728476,3109.52825957,3656.60721772,2966.01903391,3109.47827865,3110.06250076,1675.79671425,2067.46893113,2704.17071879,2242.10806296,2709.21363074,2703.16236347,2931.31352494,2451.04146017,2354.44766854,3704.31728489,2664.98027254,3263.73109182,2754.23118065,2047.57121824,3434.8081929,2191.34631363,2517.17697964,2993.73902179,2501.67849513,2591.62035944,2202.48461959,2739.45296765,1621.81089639,1927.95064643,2665.99467331,2927.90216988,2525.78033868,1855.90481153,2567.50435017,1182.31066104,2924.57724899,2360.79828427,3418.65734453,2895.46546115,3270.75959359,3480.0957882,2728.85985078,2257.19935406,2021.78814902,2375.4197287,2637.13693361,2360.76723688
2026-10-01,1935.17041913,3197.1521093,3324.24316325,2945.07665015,2350.52494584,2061.4628586,1913.86202324,2792.7771538,2666.31458487,2806.89154244,2593.17564054,1699.8031113,3325.5588496,2653.73735933,3147.63780051,3220.77472357,2560.72089033,2644.53738432,3469.40587834,2945.87295417,2047.32334714,2823.03188816,2409.43264119,3757.70817449,3517.44817136,2668.40093677,2323.03941155,2606.83698461,2411.57287579,2490.40530877,3068.28401289,3013.95726899,3058.97315414,2954.42527499,2668.86469361,2672.37188382,3047.21514137,2401.20974154,2508.09534916,2083.28663252,2046.44387573,2917.49541078,2530.09707139,3081.821934,1828.91340517,2933.29555573,2021.34468904,3995.74227543,2457.62956369,2484.83350947,3164.82464098,3642.5136324,2794.93921535,3274.9195363,3170.93146029,1919.23941948,2171.43776605,2378.87881543,2334.82942496,2926.98245055,2565.02973228,2365.04062015,2500.89897944,2416.20102949,3705.09909115,2644.59657495,3464.9403122,2792.53163601,1965.56277431,3201.81906496,2016.31993179,2653.53553831,2593.88872054,2860.01318536,2622.89503356,2492.66428573,2693.49723615,1618.11418263,2131.30570924,2733.43871823,3004.38559445,2344.47722535,1784.38393009,2477.62868897,1489.83456049,2842.06642374,2402.0180064,3080.12806354,3114.07685845,3060.21917322,3480.69733417,2627.03143713,2279.84146554,2032.4976779,2130.38667999,2512.33266018,2476.07186859
